,image,xmin,ymin,xmax,ymax,label
127,image-6.png,4.700116686114352,14.957992998833138,69.19253208868145,69.43873978996498,rbc
128,image-6.png,24.71178529754959,0.0,85.30221703617269,14.89964994165694,rbc
129,image-6.png,118.5274212368728,0.0,166.84130688448073,30.796966161026837,rbc
130,image-6.png,161.3022170361727,0.0,218.74095682613768,33.135355892648775,rbc
131,image-6.png,179.80746791131853,12.183197199533254,252.2893815635939,69.33605600933488,rbc
132,image-6.png,161.12835472578763,53.722287047841306,222.14935822637105,106.72578763127188,rbc
133,image-6.png,0.0,70.38273045507584,52.0198366394399,120.7421236872812,rbc
134,image-6.png,48.827304550758456,92.76546091015167,109.87981330221704,141.82730455075844,rbc
135,image-6.png,0.4305717619603267,126.06067677946324,62.19719953325554,183.85764294049005,rbc
136,image-6.png,2.509918319719953,198.08518086347723,55.900816802800456,251.96266044340723,rbc
137,image-6.png,63.19836639439906,195.6686114352392,117.90315052508753,246.70478413068844,rbc
138,image-6.png,201.0151691948658,89.25554259043173,253.36872812135357,153.8879813302217,rbc
139,image-6.png,243.3383897316219,162.3862310385064,256.0,206.32555425904317,rbc
140,image-6.png,101.53558926487749,236.46557759626603,150.30921820303382,256.0,rbc
141,image-6.png,128.43290548424736,205.2823803967328,186.94399066511085,256.0,rbc
142,image-6.png,167.65227537922985,208.93582263710616,216.9381563593932,256.0,rbc
143,image-6.png,222.6382730455076,206.6254375729288,256.0,254.39906651108515,rbc
144,image-6.png,222.6382730455076,206.6254375729288,256.0,254.39906651108515,wbc
145,image-6.png,61.95215869311552,98.90315052508753,215.4970828471412,203.73045507584595,wbc
146,image-7.png,109.96499416569428,89.86114352392065,224.68961493582265,195.6744457409568,wbc
147,image-7.png,0.0,12.072345390898482,54.550758459743285,79.05484247374561,rbc
148,image-7.png,88.51808634772462,10.810968494749124,156.91948658109686,79.41773628938155,rbc
149,image-7.png,177.318553092182,0.6826137689614935,247.3850641773629,56.323220536756125,rbc
150,image-7.png,175.6207701283547,43.10501750291715,241.4200700116686,94.65694282380396,rbc
151,image-7.png,74.36172695449241,68.38623103850641,131.74329054842474,114.06184364060675,rbc
152,image-7.png,22.52975495915986,80.82147024504083,75.7911318553092,137.73512252042005,rbc
153,image-7.png,0.0,103.2298716452742,24.383897316219368,159.33138856476077,rbc
154,image-7.png,0.0,141.61260210035005,53.17619603267211,192.9918319719953,rbc
155,image-7.png,76.15052508751458,167.2112018669778,132.41773628938154,221.7339556592765,rbc
156,image-7.png,32.722287047841306,183.59859976662776,86.60793465577595,239.38856476079343,rbc
157,image-7.png,0.7689614935822636,202.83663943990663,52.6639439906651,256.0,rbc
158,image-7.png,205.6849474912485,79.70245040840139,255.073512252042,130.8833138856476,rbc
159,image-7.png,233.22287047841303,124.42590431738624,256.0,171.7607934655776,rbc
160,image-7.png,220.5705950991832,173.18669778296382,256.0,222.1656942823804,rbc
161,image-7.png,177.61843640606767,169.30455075845973,225.29404900816803,224.35472578763125,rbc
162,image-7.png,143.50058343057174,210.5134189031505,201.50175029171527,256.0,rbc
163,image-7.png,193.19253208868145,240.6161026837806,243.37339556592764,256.0,rbc
188,image-8.png,97.6732788798133,110.96382730455076,211.74912485414237,208.57759626604437,wbc
189,image-8.png,0.0,0.0,41.31855309218203,38.9661610268378,rbc
190,image-8.png,32.57876312718786,9.78296382730455,94.08634772462077,68.82030338389731,rbc
191,image-8.png,98.634772462077,4.22637106184364,162.06417736289382,51.495915985997655,rbc
192,image-8.png,151.33138856476077,0.0,178.82497082847138,18.541423570595096,rbc
193,image-8.png,179.81563593932322,0.0,227.9906651108518,19.231038506417736,rbc
194,image-8.png,230.9428238039673,0.0,256.0,29.983663943990663,rbc
195,image-8.png,0.0,37.17852975495916,23.03033838973162,79.40956826137689,rbc
196,image-8.png,0.0,68.45974329054842,47.83547257876312,130.1563593932322,rbc
197,image-8.png,16.198366394399066,117.7666277712952,68.27071178529755,180.7117852975496,rbc
198,image-8.png,0.0,160.35239206534422,36.47491248541423,213.7607934655776,rbc
199,image-8.png,0.0,212.4049008168028,20.86697782963827,254.075845974329,rbc
200,image-8.png,19.347724620770126,217.17269544924156,80.69428238039673,256.0,rbc
201,image-8.png,59.47607934655775,183.46557759626603,114.62660443407232,237.5565927654609,rbc
202,image-8.png,51.64294049008168,115.5904317386231,98.83780630105016,179.86814469078178,rbc
203,image-8.png,107.8786464410735,43.16452742123687,160.27887981330218,92.20770128354724,rbc
204,image-8.png,145.95565927654607,60.73862310385064,200.7432905484247,115.6056009334889,rbc
205,image-8.png,199.9544924154025,42.2053675612602,256.0,105.09568261376896,rbc
206,image-8.png,183.30921820303385,101.96849474912484,237.1633605600933,159.72462077012835,rbc
207,image-8.png,235.27654609101515,123.23687281213536,255.44690781796965,179.04784130688446,rbc
208,image-8.png,201.7771295215869,170.12018669778294,251.294049008168,220.45274212368724,rbc
209,image-8.png,203.79813302217036,222.1096849474912,255.54492415402564,256.0,rbc
108,image-9.png,145.27304550758458,4.542590431738622,201.2858809801633,63.169194865810965,rbc
109,image-9.png,37.71295215869311,0.0,86.57759626604434,37.97199533255542,rbc
110,image-9.png,67.54025670945157,3.1470245040840137,131.0,55.21353558926487,rbc
111,image-9.png,1.1108518086347725,37.576429404900814,41.90898483080513,99.22520420070012,rbc
112,image-9.png,202.68961493582265,0.0,255.22170361726955,38.351225204200695,rbc
113,image-9.png,189.40840140023332,48.21353558926487,256.0,108.19369894982496,rbc
114,image-9.png,181.67561260210036,96.19486581096848,237.4340723453909,152.0536756126021,rbc
115,image-9.png,140.9708284714119,90.89148191365229,183.80630105017505,156.3908984830805,rbc
116,image-9.png,215.2392065344224,136.27421236872812,256.0,206.60443407234536,rbc
117,image-9.png,161.14935822637105,150.71178529754957,214.2497082847141,221.2742123687281,rbc
118,image-9.png,116.4200700116686,148.96382730455073,171.0501750291715,215.5519253208868,rbc
119,image-9.png,0.0,165.95915985997664,56.126021003500576,229.06884480746788,rbc
120,image-9.png,0.0,215.48191365227532,38.00583430571761,254.68261376896143,rbc
121,image-9.png,58.85064177362894,182.4294049008168,118.10035005834304,228.34072345390896,rbc
122,image-9.png,70.06884480746791,221.47607934655773,130.28588098016337,256.0,rbc
123,image-9.png,145.24504084014,241.88564760793463,187.99299883313884,256.0,rbc
124,image-9.png,178.96266044340723,213.0105017502917,231.5705950991832,256.0,rbc
125,image-9.png,223.14935822637105,226.32438739789964,255.45624270711784,256.0,rbc
126,image-9.png,29.481913652275377,71.84247374562426,138.94982497082844,184.2823803967328,wbc
210,image-10.png,64.17036172695448,72.51575262543757,138.585764294049,161.926487747958,wbc
211,image-10.png,73.55075845974328,0.0,136.25554259043173,51.03733955659276,rbc
212,image-10.png,133.7106184364061,41.20070011668611,185.04667444574096,96.2485414235706,rbc
213,image-10.png,222.1376896149358,0.3208868144690781,256.0,61.64644107351224,rbc
214,image-10.png,184.85530921820305,31.36872812135356,244.88098016336053,96.92765460910152,rbc
215,image-10.png,195.54842473745623,99.85997666277711,252.5029171528588,145.47957992998832,rbc
216,image-10.png,135.42357059509916,98.5904317386231,189.7164527421237,165.9486581096849,rbc
217,image-10.png,186.5379229871645,143.6277712952159,253.70128354725784,198.50525087514583,rbc
218,image-10.png,91.83313885647608,170.7607934655776,146.38039673278877,247.708284714119,rbc
219,image-10.png,143.926487747958,180.9813302217036,192.1633605600933,255.5717619603267,rbc
220,image-10.png,190.52042007001165,192.9381563593932,248.0011668611435,254.63127187864643,rbc
221,image-10.png,55.74212368728121,238.5822637106184,108.83780630105016,256.0,rbc
222,image-10.png,116.9813302217036,0.0,162.07817969661608,11.133022170361723,rbc
299,image-11.png,42.10151691948658,0.0,100.27304550758458,17.325554259043173,rbc
300,image-11.png,6.16686114352392,7.290548424737455,60.87631271878646,66.2147024504084,rbc
301,image-11.png,0.0,49.27654609101516,35.949824970828466,103.67561260210032,rbc
302,image-11.png,35.009334889148185,26.555425904317385,85.96499416569426,75.86581096849474,rbc
303,image-11.png,12.49708284714119,77.12252042007,62.98599766627771,131.23103850641772,rbc
304,image-11.png,151.72112018669776,16.07234539089848,201.97432905484249,59.74329054842472,rbc
305,image-11.png,192.9381563593932,1.1773628938156355,241.27071178529752,56.82497082847141,rbc
306,image-11.png,199.61493582263708,74.66511085180863,243.63360560093344,126.2240373395566,rbc
307,image-11.png,31.76896149358226,129.27071178529755,81.81680280046675,183.02683780630105,rbc
308,image-11.png,19.603267211201864,151.13302217036173,73.79113185530922,211.72928821470245,rbc
309,image-11.png,0.0,179.61960326721118,21.919486581096848,233.11201866977825,rbc
310,image-11.png,88.98716452742123,155.05600933488913,138.0,203.1423570595099,rbc
311,image-11.png,152.5029171528588,125.49241540256708,209.29171528588097,176.31038506417735,rbc
312,image-11.png,200.91948658109683,145.8541423570595,254.5950991831972,201.7724620770128,rbc
313,image-11.png,168.8401400233372,175.03850641773627,224.65810968494748,228.4737456242707,rbc
314,image-11.png,84.03617269544924,201.5005834305717,150.33838973162193,250.098016336056,rbc
315,image-11.png,65.94282380396733,226.06651108518085,125.01633605600932,256.0,rbc
316,image-11.png,126.46557759626604,237.11201866977828,176.8751458576429,256.0,rbc
317,image-11.png,196.31155192532088,230.1236872812135,250.9824970828471,256.0,rbc
318,image-11.png,236.8214702450408,193.03733955659277,255.80863477246209,251.63710618436403,rbc
319,image-11.png,60.4107351225204,50.18436406067678,162.20303383897314,152.04667444574093,wbc
223,image-12.png,17.1610268378063,0.0,80.11551925320886,53.83547257876312,rbc
224,image-12.png,105.3617269544924,0.0,156.8483080513419,17.044340723453907,rbc
225,image-12.png,183.39789964994165,0.0,242.10618436406065,31.989498249708284,rbc
226,image-12.png,50.62427071178529,13.086347724620769,108.73862310385064,66.70595099183197,rbc
227,image-12.png,5.7771295215869305,50.317386231038505,60.3955659276546,102.8436406067678,rbc
228,image-12.png,0.0,78.50408401400233,43.95682613768961,139.7864644107351,rbc
229,image-12.png,23.431738623103847,104.25320886814468,78.463243873979,163.9708284714119,rbc
230,image-12.png,57.2100350058343,69.65577596266044,111.29521586931152,117.13652275379228,rbc
231,image-12.png,114.72928821470244,60.87164527421236,171.81680280046672,116.90665110851808,rbc
232,image-12.png,161.54142357059507,23.029171528588098,225.8459743290548,82.32555425904317,rbc
233,image-12.png,218.2112018669778,43.23570595099183,256.0,96.29521586931152,rbc
234,image-12.png,181.8646441073512,88.56709451575261,231.0058343057176,139.77246207701282,rbc
235,image-12.png,91.8833138856476,97.19369894982496,151.41890315052507,154.8401400233372,rbc
236,image-12.png,70.16452742123687,129.6546091015169,131.47141190198366,187.8494749124854,rbc
237,image-12.png,0.0,159.0,14.352392065344224,205.03617269544924,rbc
238,image-12.png,21.085180863477245,164.3722287047841,73.52275379229872,216.9381563593932,rbc
239,image-12.png,0.0,204.5379229871645,45.46091015169195,254.68144690781796,rbc
240,image-12.png,144.49708284714117,126.2788798133022,195.2135355892649,179.53092182030338,rbc
241,image-12.png,244.9673278879813,0.0,256.0,25.641773628938157,rbc
242,image-12.png,190.5915985997666,142.77596266044338,245.71645274212364,197.23453908984828,rbc
243,image-12.png,218.0700116686114,128.51808634772462,255.0746791131855,189.50408401400236,rbc
244,image-12.png,89.4784130688448,183.03733955659277,142.53442240373394,236.57992998833132,rbc
245,image-12.png,76.76079346557759,210.6989498249708,131.04200700116684,254.51691948658103,rbc
246,image-12.png,123.88098016336056,236.8879813302217,175.60676779463242,255.35705950991832,rbc
247,image-12.png,143.80630105017502,181.2753792298716,204.31038506417732,237.7911318553092,rbc
248,image-12.png,177.3955659276546,199.1143523920653,234.93348891481912,255.57059509918315,rbc
249,image-12.png,212.098016336056,220.78413068844804,255.2252042007001,256.0,rbc
273,image-13.png,0.0,6.37222870478413,53.95099183197199,57.7176196032672,rbc
274,image-13.png,12.504084014002332,0.0,70.64177362893815,27.07234539089848,rbc
275,image-13.png,52.87747957992998,19.486581096849477,99.75495915985996,64.56242707117852,rbc
276,image-13.png,103.16102683780628,0.0,164.85297549591598,37.53442240373396,rbc
277,image-13.png,73.64644107351225,0.4387397899649941,118.15402567094516,19.653442240373398,rbc
278,image-13.png,150.52275379229872,0.352392065344224,199.34772462077007,55.85997666277713,rbc
279,image-13.png,152.58226371061843,45.62893815635939,202.1843640606768,97.67211201866976,rbc
280,image-13.png,167.561260210035,69.78413068844807,222.0840140023337,113.91015169194866,rbc
281,image-13.png,196.79813302217036,0.0,251.5974329054842,41.55542590431738,rbc
282,image-13.png,212.28704784130687,17.551925320886813,255.15052508751455,70.56242707117852,rbc
283,image-13.png,0.0,52.43057176196032,33.42123687281213,99.28004667444574,rbc
284,image-13.png,18.718786464410734,57.80630105017502,72.81563593932322,113.64177362893815,rbc
285,image-13.png,0.0,98.3080513418903,26.79579929988331,152.88681446907816,rbc
286,image-13.png,0.0,171.0303383897316,10.546091015169194,222.1178529754959,rbc
287,image-13.png,0.0,224.1365227537923,35.42123687281213,256.0,rbc
288,image-13.png,76.98249708284713,170.24737456242707,130.30571761960326,227.8634772462077,rbc
289,image-13.png,103.87981330221704,198.56942823803965,162.66744457409567,246.35122520420063,rbc
290,image-13.png,129.7129521586931,191.2543757292882,180.8109684947491,228.9369894982497,rbc
291,image-13.png,165.62660443407233,163.29521586931153,231.98599766627768,199.8004667444574,rbc
292,image-13.png,183.41890315052507,176.7374562427071,228.8506417736289,223.91015169194864,rbc
293,image-13.png,205.16452742123687,103.51691948658107,255.7374562427071,170.48774795799298,rbc
294,image-13.png,118.79813302217036,234.8471411901984,176.30921820303382,256.0,rbc
295,image-13.png,190.3617269544924,239.2625437572929,232.34539089848303,256.0,rbc
296,image-13.png,71.39323220536755,73.91948658109685,171.8319719953325,180.5180863477246,wbc
297,image-13.png,7.11318553092182,133.6499416569428,76.13068844807468,214.33022170361727,wbc
298,image-13.png,237.5208568207441,239.5264937993236,256.0,255.9143179255919,rbc
250,image-14.png,76.57176196032671,107.04667444574096,177.84714119019833,217.2835472578763,wbc
251,image-14.png,0.0,23.772462077012836,29.12252042007001,73.63243873978996,rbc
252,image-14.png,0.0,56.95915985997666,22.232205367561257,104.34305717619604,rbc
253,image-14.png,57.40606767794632,0.0,122.5904317386231,53.07001166861143,rbc
254,image-14.png,95.585764294049,9.51808634772462,150.3278879813302,65.43057176196032,rbc
255,image-14.png,77.3220536756126,48.10851808634772,141.40023337222868,93.57526254375728,rbc
256,image-14.png,27.065344224037336,47.97432905484247,76.16219369894982,104.70011668611434,rbc
257,image-14.png,33.659276546091014,83.54959159859976,74.11318553092181,128.7911318553092,rbc
258,image-14.png,13.942823803967327,102.93932322053676,63.20420070011668,156.59743290548425,rbc
259,image-14.png,0.0,154.43873978996498,35.32088681446908,214.2567094515753,rbc
260,image-14.png,16.739789964994163,164.37922987164526,53.59159859976663,215.02333722287045,rbc
261,image-14.png,0.0,217.12135355892647,36.13418903150525,256.0,rbc
262,image-14.png,64.09101516919486,228.52858809801631,124.66277712952156,256.0,rbc
263,image-14.png,97.07234539089848,219.0606767794632,156.10735122520418,256.0,rbc
264,image-14.png,157.9579929988331,221.63710618436403,216.8471411901984,256.0,rbc
265,image-14.png,219.67211201866976,197.7222870478413,256.0,256.0,rbc
266,image-14.png,190.7607934655776,157.2007001166861,241.22987164527424,215.6242707117853,rbc
267,image-14.png,215.4235705950992,94.94282380396731,256.0,163.22870478413068,rbc
268,image-14.png,180.9813302217036,70.71645274212368,230.67094515752623,128.23920653442238,rbc
269,image-14.png,209.0408401400233,34.550758459743285,256.0,91.64760793465577,rbc
270,image-14.png,148.3372228704784,0.0,209.85180863477245,32.04200700116686,rbc
271,image-14.png,231.9918319719953,0.1551925320886814,256.0,32.91948658109685,rbc
272,image-14.png,176.07701283547257,14.288214702450407,226.91598599766627,62.68144690781797,rbc
376,image-15.png,14.575262543757292,0.9439906651108516,69.38506417736289,53.35705950991832,rbc
377,image-15.png,0.0,17.651108518086346,35.704784130688445,72.7024504084014,rbc
378,image-15.png,69.60093348891482,8.450408401400233,126.64644107351224,54.767794632438736,rbc
379,image-15.png,90.35005834305716,24.47374562427071,141.27187864644105,64.14352392065344,rbc
380,image-15.png,161.80163360560093,0.0,224.2158693115519,35.189031505250874,rbc
381,image-15.png,192.8926487747958,11.887981330221702,251.5997666277713,62.45274212368727,rbc
382,image-15.png,7.305717619603267,59.29521586931155,57.67094515752625,113.47607934655775,rbc
383,image-15.png,47.16569428238039,106.81680280046672,101.12952158693116,155.45390898483078,rbc
384,image-15.png,0.1633605600933488,129.19136522753791,49.716452742123685,189.8891481913652,rbc
385,image-15.png,22.83780630105017,148.0746791131855,60.62660443407234,198.0431738623104,rbc
